,Title,Subtitle,Composer,Orig. composer,Source,Document,Volume,Date,Page,Editor,Encoder,Arranger,Intabulator,Contributor,Concordances,Piece,Section,Type,Key,Difficulty,Ensemble,Part,Remarks,Recording,Facsimile,Fronimo,PDF,Midi,Created,Modified,composer,date_of_birth,birth_town,birth_country,date_of_death,death_town,death_country,nationality,lyrics,language,text_length,sadness,fear,anger,neutral,disgust,joy,surprise
7089,7. Sweet Cupid,,William Corkine,,William Corkine,Ayres to Sing and Play,1,1610,f.c1v,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,BbM,3.0,"bass viol, 7-course, soprano","7-course, soprano",,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.1_1610/c1v.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/07_sweet_cupid/07_sweet_cupid.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/07_sweet_cupid/pdf/07_sweet_cupid.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/07_sweet_cupid/midi/07_sweet_cupid.mid,1573937556,1588468802,William Corkine,1610.0,,England,1612.0,,,England,"Sweet Cupid, ripen her desire; thy joyful harvest may begin. If age approach a little nigher, 'twil be too late, 'twill be too late, 'twill be too late to get it in, if age approach a little nigher, 'twil be too late, 'twill be too late, 'twill be too late to get it in. ",en,271,0.004681869875639677,0.00383105524815619,0.012949674390256405,0.03393460437655449,0.003975791856646538,0.938926100730896,0.001700974185951054
7092,8. Vain is all this world's contention,,William Corkine,,William Corkine,Ayres to Sing and Play,1,1610,f.c2,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,BbM,3.0,"bass viol, 7-course, alto","7-course, alto",,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.1_1610/c2.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/08_vain_is_all/08_vain_is_all.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/08_vain_is_all/pdf/08_vain_is_all.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/08_vain_is_all/midi/08_vain_is_all.mid,1573937556,1588468802,William Corkine,1610.0,,England,1612.0,,,England,"Vain is all this world's contention, fortunes frail, and hopes deceiving. Chance lays ambush of prevention, our attemps of end bereaving/ Future things are plac'd beyond our weak conceiving minds in ev'ry age new; thoughts engender 'till all to fate we render. Future things are plac'd beyond our weak conceiving minds in ev'ry age new; thoughts engender 'till all to fate we render. ",en,384,0.059838294982910156,0.6968880295753479,0.0779019445180893,0.12690939009189606,0.027180444449186325,0.007024593651294708,0.004257218912243843
7095,9. Beauty sat bathing,,William Corkine,,William Corkine,Ayres to Sing and Play,1,1610,f.c2v,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,Am,3.0,"bass viol, 7-course, soprano","7-course, soprano",,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.1_1610/c2v.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/09_beauty_sat_bathing/09_beauty_sat_bathing.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/09_beauty_sat_bathing/pdf/09_beauty_sat_bathing.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/09_beauty_sat_bathing/midi/09_beauty_sat_bathing.mid,1573937556,1588468802,William Corkine,1610.0,,England,1612.0,,,England,"Beauty sat bathing by a spring, where fairest shades did hide her. The winds blew calm, the birds did sing the cool streams ran beside her. My wanton thoughts intic'd mine eye to see what was forbidden, but better memory said fie, fie, fie, fie, fie, fie, fie, fie, fie, fie, fie, fie, fie, fie, so vain desire was chidden, so vain desire was chidden. ",en,352,0.33998599648475647,0.13269010186195374,0.15512344241142273,0.15478065609931946,0.1408192217350006,0.073349729180336,0.003250814974308014
7098,10. Now would 'chwore hong'd,,William Corkine,,William Corkine,Ayres to Sing and Play,1,1610,f.d1v,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,GM,3.0,"bass viol, 7-course, soprano","7-course, soprano",,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.1_1610/d1v.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/10_now_would_chwore_honged/10_now_would_chwore_honged.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/10_now_would_chwore_honged/pdf/10_now_would_chwore_honged.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/10_now_would_chwore_honged/midi/10_now_would_chwore_honged.mid,1573937556,1588468802,William Corkine,1610.0,,England,1612.0,,,England,"Now would 'chwore hong'd, zis, but thou most ma wrong. God's bors, I crie God mercy to zweare. Hast not my rings and things and geare with vaith and troth among, and wout vorzake ma now, and wout vorzake ma now? Nay, masse, ware that, nay, masse, ware that vor if thou doo, 'chill take a knife and honge my zelfe vor one of thow. Yea I woll, so I woll, that I woll, I vaith la! Yea I woll, so I woll, that I woll, I vaith la! ",en,426,0.03563147783279419,0.35177353024482727,0.46697601675987244,0.0360710471868515,0.10051710158586502,0.005664216820150614,0.003366680582985282
7101,11. Think you to seduce me so?,,William Corkine,,William Corkine,Ayres to Sing and Play,1,1610,f.d2,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,Gm,3.0,"bass viol, 7-course, soprano","7-course, soprano",,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.1_1610/d2.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/11_think_you_to_seduce_me_so/11_think_you_to_seduce_me_so.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/11_think_you_to_seduce_me_so/pdf/11_think_you_to_seduce_me_so.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/11_think_you_to_seduce_me_so/midi/11_think_you_to_seduce_me_so.mid,1573937556,1588468802,William Corkine,1610.0,,England,1612.0,,,England,"Think you to seduce me so with words that have no meaning. Parrots can learn so to speak our voice by pieces gleaning. Nurses teach their children so about the time of weaning, nurses teach their children so about the time of weaning. ",en,235,0.006934576667845249,0.03079327940940857,0.0261550210416317,0.7613449096679688,0.1650238037109375,0.0037798224948346615,0.005968648474663496
7104,12. Shall a frown or angry eye?,,William Corkine,,William Corkine,Ayres to Sing and Play,1,1610,f.d2v,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,Gm,3.0,"bass viol, 7-course, soprano","7-course, soprano",,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.1_1610/d2v.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/12_shall_a_frown_or_angry_eye/12_shall_a_frown_or_angry_eye.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/12_shall_a_frown_or_angry_eye/pdf/12_shall_a_frown_or_angry_eye.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/12_shall_a_frown_or_angry_eye/midi/12_shall_a_frown_or_angry_eye.mid,1573937556,1588468802,William Corkine,1610.0,,England,1612.0,,,England,"Shall a frown or angry eye, shall a word unfitly placed, shall a shadow make me fly, as I were with tigers chased? Love must not be so dis graced, love must not be so disgraced. ",en,178,0.03475971519947052,0.008303482085466385,0.8313434720039368,0.014328110963106155,0.10840622335672379,0.0022589152213186026,0.0006001150468364358
7134,2. Truth-trying Time,,William Corkine,,William Corkine,Ayres to Sing and Play,2,1612,f.a2v,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,Dm,2.0,"soprano, 7-course, bass viol",score,,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.2_1612/a2v.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.2_1612/songs/02_truth_trying_time/02_truth_trying_time_S.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.2_1612/songs/02_truth_trying_time/pdf/02_truth_trying_time_S.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.2_1612/songs/02_truth_trying_time/midi/02_truth_trying_time_S.mid,1573937556,1588468803,William Corkine,1610.0,,England,1612.0,,,England,"Truthtrying Time shall cause my mistress say, my love was perfect, content as the day: And as the day when evening doth appear, doth suffer doom to be or foul or clear, so shall my last bequest make known to all, my love in her did rise, did live, did fall. so shall my last bequest make known to all, my love in her did rise, did live, did fall. ",en,347,0.1681942641735077,0.13791896402835846,0.28901270031929016,0.1353696584701538,0.0718880295753479,0.1957634687423706,0.0018527917563915253
7141,"5. Dear, though your mind",,William Corkine,,William Corkine,Ayres to Sing and Play,2,1612,f.b2,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,CM,2.0,"alto, 7-course, bass viol",score,,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.2_1612/b2.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.2_1612/songs/05_dear_though_your_mind/05_dear_though_your_mind_S.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.2_1612/songs/05_dear_though_your_mind/pdf/05_dear_though_your_mind_S.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.2_1612/songs/05_dear_though_your_mind/midi/05_dear_though_your_mind_S.mid,1573937556,1588468803,William Corkine,1610.0,,England,1612.0,,,England,"Dear, though your mind stand so averse that no assalting words can pierce, your swift and angry flight forbear. What need you, doubt, what need you fear? In vain I strain your thoughts to move. But yet, yet, yet, yet, yet, yet stay, stay,  stay and hear me, sweet  love. ",en,271,0.008290904574096203,0.4887790083885193,0.479026734828949,0.014782936312258244,0.0037090361583977938,0.002928538713604212,0.0024827830493450165
7149,9. The fire to see my woes,,William Corkine,,William Corkine,Ayres to Sing and Play,2,1612,f.c2v,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,Cm,3.0,"soprano, 7-course, bass viol",score,,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.2_1612/c2v.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.2_1612/songs/09_the_fire_to_see_my_woes/09_the_fire_to_see_my_woes_S.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.2_1612/songs/09_the_fire_to_see_my_woes/pdf/09_the_fire_to_see_my_woes_S.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.2_1612/songs/09_the_fire_to_see_my_woes/midi/09_the_fire_to_see_my_woes_S.mid,1573937556,1588468803,William Corkine,1610.0,,England,1612.0,,,England,"The fire to see my woes for anger burneth. The air in rain for my affliction weepeth. The sea to ebb for grief his flowing turneth. The earth with pity doth his center keepeth. Fame is with wonder blazed. Time runs away for sorrow. Place standeth still, amazed to see my night of ills which hath no morrow. Alas, all only she no pity taketh, to know my miseries. But, chaste and cruel, my fall her glory maketh. Yet still her eyes give to my flames their fuel. ",en,461,0.8723225593566895,0.0069544692523777485,0.019725631922483444,0.021482788026332855,0.023649878799915314,0.0014337118482217193,0.05443089082837105
7161,15. When I was born,,William Corkine,,William Corkine,Ayres to Sing and Play,2,1612,f.e2,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,EbM,3.0,"alto, 7-course, bass viol",score,,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.2_1612/e2.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.2_1612/songs/15_when_i_was_born/15_when_i_was_born_S.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.2_1612/songs/15_when_i_was_born/pdf/15_when_i_was_born_S.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.2_1612/songs/15_when_i_was_born/midi/15_when_i_was_born_S.mid,1573937556,1588468803,William Corkine,1610.0,,England,1612.0,,,England,"When I was born, Lucina crosslegged sat. The angry stars with ominous aspects frown'd on my birth, and the foredooming Fate ordain'd to brand me with their dire effects. The sun did hide his face and left the night to bring me to this world's accursed light. The sun did hide his face and left the night to bring me to this world's accursed light. The sun did hide his face and left the night to bring me to this world's accursed light. The sun did hide his face and left the night to bring me to this world's accursed light. ",en,526,0.007742623798549175,0.12783870100975037,0.8374780416488647,0.010460910387337208,0.01375669240951538,0.0013149073347449303,0.0014080378459766507
9565,1. Coy Daphne fled,,John Danyel,,John Danyel,Songs for the Lute Viol and Voice,,1606,f.a2v,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,DM,3.0,"bass viol, 7-course, alto",score,,,https://lutemusic.org/facsimiles/DanyelJ/Songs_for_the_Lute_Viol_and_Voice_1606/a2v.png,"https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/01_coy_daphne_fled/01_coy_daphne_fled_S.ft3","https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/01_coy_daphne_fled/pdf/01_coy_daphne_fled_S.pdf","https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/01_coy_daphne_fled/midi/01_coy_daphne_fled_S.mid",1573937413,1588630226,John Danyel,1564.0,Wellow,,1626.0,,,England,"Coy Daphne fled from Phoebus hot pursuit, careless of passion, senseless of remorse. Whilst he complain'd his grief, she rested mute. He begg'd her stay; she still kept on her course. But what reward she had for this, you see: she rest transform'd, a winterbeaten tree, she rests transform'd, she rests transform'd, she rests transform'd, a winterbeaten tree. ",en,360,0.12009326368570328,0.030622225254774094,0.35362470149993896,0.3285359740257263,0.1592159867286682,0.0035487061832100153,0.004359106998890638
9568,2. Thou pretty bird,,John Danyel,,John Danyel,Songs for the Lute Viol and Voice,,1606,f.b1v,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,GM,3.0,"bass viol, 7-course, soprano",score,,,https://lutemusic.org/facsimiles/DanyelJ/Songs_for_the_Lute_Viol_and_Voice_1606/b1v.png,"https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/02_thou_pretty_bird/02_thou_pretty_bird_S.ft3","https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/02_thou_pretty_bird/pdf/02_thou_pretty_bird_S.pdf","https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/02_thou_pretty_bird/midi/02_thou_pretty_bird_S.mid",1573937413,1588630226,John Danyel,1564.0,Wellow,,1626.0,,,England,"Thou pretty bird, how do I see thy silly state and mine agree. For thou a prisoner art; so is my heart. Thou sing'st to her and so do I address my music to her ear, that's merciless. But herein doth, herein doth the difference lie: that thou art grac'd, so am not I. Thou, singing, liv'st, singing, singing, singing, liv'st, and I must, singing, die, but herein doth, herein doth the difference lie: that thou art grac'd, so am not I. Thou, singing, liv'st, singing, singing, singing, liv'st, and I must, singing, die. ",en,519,0.02144569344818592,0.009836694225668907,0.8422682881355286,0.01648658514022827,0.10618193447589874,0.0022157009225338697,0.0015650984132662416
9571,3. He whose desires,,John Danyel,,John Danyel,Songs for the Lute Viol and Voice,,1606,f.b2,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,Gm,3.0,"bass viol, 7-course, alto",score,,,https://lutemusic.org/facsimiles/DanyelJ/Songs_for_the_Lute_Viol_and_Voice_1606/b2.png,"https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/03_he_whose_desires/03_he_whose_desires_S.ft3","https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/03_he_whose_desires/pdf/03_he_whose_desires_S.pdf","https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/03_he_whose_desires/midi/03_he_whose_desires_S.mid",1573937413,1588630226,John Danyel,1564.0,Wellow,,1626.0,,,England,"He whose desires are still, are still abroad, I see, hath never any peace at  home the while. He whose desires are still, are still abroad, I see, hath never any peace at  home the while. Rest alone, rest alone; with thyself be all within. For what without thou get'st, thou dost not win. Rest alone, rest alone; with thyself be all within. For what without thou get'st, thou dost not win. Highreaching pow'r that seems to over grow doth creep but on the earth; lies base and low. Highreaching pow'r that seems to over grow doth creep but on the earth; lies base and low. ",en,572,0.4413250982761383,0.22582757472991943,0.1372697949409485,0.13640651106834412,0.05061988905072212,0.006651559378951788,0.0018995607970282435
9574,Like as the lute delights,,John Danyel,,John Danyel,Songs for the Lute Viol and Voice,,1606,f.b2v,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,Cm,3.0,"bass viol, 7-course, soprano",score,,,https://lutemusic.org/facsimiles/DanyelJ/Songs_for_the_Lute_Viol_and_Voice_1606/b2v.png,"https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/04_like_as_the_lute_delights/04_like_as_the_lute_delights_S.ft3","https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/04_like_as_the_lute_delights/pdf/04_like_as_the_lute_delights_S.pdf","https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/04_like_as_the_lute_delights/midi/04_like_as_the_lute_delights_S.mid",1573937413,1588630226,John Danyel,1564.0,Wellow,,1626.0,,,England,"Like as the lute delights, delights or else, or else dislikes as is his art that plays upon the same, so  sounds    my muse, so sounds my Muse; it sounds according as she strikes on my heart strings,     high tuned, high tuned unto her fame. Her touch doth cause the warble of the sound which here I yield in lamentable wise, in lamentable wise, in lamentable wise, lamentable wise, A wailing descant, a wailing descant on the sweetest ground, whose   due reports, whose   due reports gives honour to her eyes, whose   due reports, whose   due reports  gives honour to her eyes. If any pleasing relish here I use, judge then the world: her beauty gives the same. Else harsh my style, untuneable my Muse; hoarse sounds the voice   that praiseth not her name. For noground else, for no ground else could    make the music such, Nor other hand could  give so sweet a touch, could give so sweet a touch, for noground else, for no ground else could    make the music such, Nor other hand could  give so sweet a touch, could give so sweet a touch. ",en,1042,0.9845067858695984,0.001585807534866035,0.0020336052402853966,0.0049033332616090775,0.0012631784193217754,0.0034942326601594687,0.002213158179074526
9577,5. Dost thou withdraw thy grace?,,John Danyel,,John Danyel,Songs for the Lute Viol and Voice,,1606,f.c2v,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,Gm,3.0,"bass viol, 7-course, soprano",score,,,https://lutemusic.org/facsimiles/DanyelJ/Songs_for_the_Lute_Viol_and_Voice_1606/c2v.png,"https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/05_dost_thou_withdraw/05_dost_thou_withdraw_S.ft3","https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/05_dost_thou_withdraw/pdf/05_dost_thou_withdraw_S.pdf","https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/05_dost_thou_withdraw/midi/05_dost_thou_withdraw_S.mid",1573937413,1588630226,John Danyel,1564.0,Wellow,,1626.0,,,England,"Dost, dost thou withdraw thy grace, dost, O dost thou withdraw thy grace because I should not love, and think'st thou to remove my affections with thy face? As if that love did hold no part, but where thy beauty lies, and were not in my heart greater than in thy fair eyes.  if that love did hold no part, but where thy beauty lies, and were not in my heart greater than than where it shines! ",en,393,0.049778830260038376,0.7228615880012512,0.18025089800357819,0.016713201999664307,0.021477144211530685,0.00671770516782999,0.002200690796598792
9578,5. Dost thou withdraw thy grace?,,John Danyel,,John Danyel,Songs for the Lute Viol and Voice,,1606,f.c2v,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,Gm,3.0,"bass viol, 7-course, soprano","bass viol, soprano",,,https://lutemusic.org/facsimiles/DanyelJ/Songs_for_the_Lute_Viol_and_Voice_1606/c2v.png,"https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/05_dost_thou_withdraw/05_dost_thou_withdraw_VB.ft3","https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/05_dost_thou_withdraw/pdf/05_dost_thou_withdraw_VB.pdf","https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/05_dost_thou_withdraw/midi/05_dost_thou_withdraw_VB.mid",1573937413,1588630226,John Danyel,1564.0,Wellow,,1626.0,,,England,"Dost, dost thou withdraw thy grace, dost, O dost thou withdraw thy grace because I should not love, and think'st thou to remove my affections with thy face? As if that love did hold no part, but where thy beauty lies, and were not in my heart greater than in thy fair eyes.  if that love did hold no part, but where thy beauty lies, and were not in my heart greater than     ",en,375,0.08658116310834885,0.7318235039710999,0.1367187649011612,0.018112655729055405,0.01563131809234619,0.008529270999133587,0.0026033171452581882
9580,6. Why canst thou not?,,John Danyel,,John Danyel,Songs for the Lute Viol and Voice,,1606,f.d1,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,GM,3.0,"bass viol, 7-course, soprano",score,,,https://lutemusic.org/facsimiles/DanyelJ/Songs_for_the_Lute_Viol_and_Voice_1606/d1.png,"https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/06_why_canst_thou_not/06_why_canst_thou_not_S.ft3","https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/06_why_canst_thou_not/pdf/06_why_canst_thou_not_S.pdf","https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/06_why_canst_thou_not/midi/06_why_canst_thou_not_S.mid",1573937413,1588630226,John Danyel,1564.0,Wellow,,1626.0,,,England,"Why canst thou not as others do: look on me with unwounding eyes, and yet look sweet, but yet not so, smile,  but not in killing wise? Arm not thy graces to confound;  only look, only look, only look but do not wound, only look but do not wound,  only look, only look, only look, only look, but do not wound,  only look, but do not wound. ",en,339,0.25234654545783997,0.0878276377916336,0.1528865247964859,0.06277431547641754,0.04535968229174614,0.3934032618999481,0.0054020206443965435
9583,"7. Stay, cruel, stay",,John Danyel,,John Danyel,Songs for the Lute Viol and Voice,,1606,f.d1v,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,GM,3.0,"bass viol, 7-course, soprano",score,,,https://lutemusic.org/facsimiles/DanyelJ/Songs_for_the_Lute_Viol_and_Voice_1606/d1v.png,"https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/07_stay_cruel_stay/07_stay_cruel_stay_S.ft3","https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/07_stay_cruel_stay/pdf/07_stay_cruel_stay_S.pdf","https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/07_stay_cruel_stay/midi/07_stay_cruel_stay_S.mid",1573937413,1588630226,John Danyel,1564.0,Wellow,,1626.0,,,England,"Stay, cruel, stay. Pity mine anguish. And if I languish for that which you do bear away, Ah, how can you be so unkind as not to grieve for that you leave behind? And if you'll go, and if you'll go, yet let your pity stay, yet let your pity stay, and if you will go, and if you will go, yet let your pity stay, yet O let your pity stay. But will you go? Say, will you? O will you go and show that you neglect, that you neglect me? Yet say farewell, yet say farewell, yet say farewell, farewell, farewell, farewell, yet say farewell and seem but to respect, O seem but to respect me, yet say farewell, yet say farewell, yet say farewell, farewell, farewell, farewell, yet say farewell and seem but to respect, O seem but to respect me. ",en,734,0.39110666513442993,0.02373170480132103,0.4147881269454956,0.03744058310985565,0.12573853135108948,0.004486036952584982,0.0027083486784249544
9586,"8. Time, cruel time",,John Danyel,,John Danyel,Songs for the Lute Viol and Voice,,1606,f.d2v,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,Cm,3.0,"bass viol, 7-course, soprano",score,,,https://lutemusic.org/facsimiles/DanyelJ/Songs_for_the_Lute_Viol_and_Voice_1606/d2v.png,"https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/08_time_cruel_time/08_time_cruel_time_S.ft3","https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/08_time_cruel_time/pdf/08_time_cruel_time_S.pdf","https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/08_time_cruel_time/midi/08_time_cruel_time_S.mid",1573937413,1588630226,John Danyel,1564.0,Wellow,,1626.0,,,England,"Time, cruel Time, canst thou subdue that brow that conquers all but thee and thee too stays, as if she were, as if she were exempt from scythe or bow, from  love and years unsubject to decay? Time, cruel Time, canst thou subdue that brow that conquers all but thee and thee too stays, as if she were, as if she were exempt from scythe or bow, from  love and years unsubject to decay? Then do so still although she makes no 'steem of days nor years but lets them run in vain. Hold still thy swiftwing'd hours that wond'ring seem, to gaze on her, even to turn back again. Then do so still although she makes no 'steem of days nor years but lets them run in vain. Hold still thy swiftwing'd hours that wond'ring seem, to gaze on her, even to turn back again. ",en,756,0.017087213695049286,0.045283351093530655,0.6822818517684937,0.028205450624227524,0.21823182702064514,0.0015562196495011449,0.0073540909215807915
9592,12. Let not Cloris think,,John Danyel,,John Danyel,Songs for the Lute Viol and Voice,,1606,f.f2v,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,Dm,3.0,"bass viol, 7-course, alto",score,,,https://lutemusic.org/facsimiles/DanyelJ/Songs_for_the_Lute_Viol_and_Voice_1606/f2v.png,"https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/12_let_not_cloris_think/12_let_not_cloris_think_S.ft3","https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/12_let_not_cloris_think/pdf/12_let_not_cloris_think_S.pdf","https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/12_let_not_cloris_think/midi/12_let_not_cloris_think_S.mid",1573937413,1588630227,John Danyel,1564.0,Wellow,,1626.0,,,England,"Let not Cloris think because she hath invassail'd me that her beauty can give laws to others that are free. Let not Cloris think because she hath invassail'd me that her beauty can give laws to others that are free. Though others may her brow adore, yet more must I that therein see far more than any others' eyes have pow'r to see. She is to me more than to any others she can be. Though others may her brow adore, yet more must I that therein see far more than any others' eyes have pow'r to see. She is to me more than to any others she can be. O then why should she fly from him to whom her sight doth add so much above her might? Why should not she still joy to reign in me? O then why should she fly from him to whom her sight doth add so much above her might? Why should not she still joy to reign in me? ",en,812,0.05216686427593231,0.035749293863773346,0.20506887137889862,0.4637349843978882,0.20587004721164703,0.02195330522954464,0.015456560999155045
